,loss,accuracy,precision,recall
3046,0.06856223195791245,0.9883975982666016,0.9825965166091919,0.9825965166091919
3047,0.06868106871843338,0.9879767894744873,0.9819648861885071,0.9819648861885071
3048,0.06758595257997513,0.9887954592704773,0.9831929802894592,0.9831929802894592
3049,0.07358679175376892,0.9862924814224243,0.9794386029243469,0.9794386029243469
3050,0.06717772781848907,0.9884912967681885,0.9827368259429932,0.9827368259429932
3051,0.07406257092952728,0.9866315722465515,0.9799641966819763,0.9799298048019409
3052,0.09347253292798996,0.9804444313049316,0.9706666469573975,0.9706666469573975
3053,0.0687468945980072,0.9879765510559082,0.9819648861885071,0.9819648861885071
3054,0.06723668426275253,0.9889823794364929,0.9834736585617065,0.9834736585617065
3055,0.06718409806489944,0.9883275032043457,0.9824912548065186,0.9824912548065186
3056,0.06603988260030746,0.9889355897903442,0.9834035038948059,0.9834035038948059
3057,0.0655418410897255,0.9890059232711792,0.9835087656974792,0.9835087656974792
3058,0.06627745181322098,0.9885964393615723,0.9829117059707642,0.9828771948814392
3059,0.06618880480527878,0.9887018203735352,0.9830526113510132,0.9830526113510132
3060,0.06590732932090759,0.9885847568511963,0.9828771948814392,0.9828771948814392
3061,0.065178781747818,0.9890877604484558,0.9836485385894775,0.9836140275001526
3062,0.06756548583507538,0.9877662658691406,0.9816491007804871,0.9816491007804871
3063,0.0645095631480217,0.9891929030418396,0.9838234186172485,0.9837543964385986
3064,0.06523256003856659,0.9887486100196838,0.9831228256225586,0.9831228256225586
3065,0.06419816613197327,0.9891228675842285,0.9836841821670532,0.9836841821670532
3066,0.06481150537729263,0.9891462326049805,0.9837192893028259,0.9837192893028259
3067,0.06521442532539368,0.9884676933288574,0.9827017784118652,0.9827017784118652
3068,0.06439239531755447,0.9888888597488403,0.9833333492279053,0.9833333492279053
3069,0.06446228176355362,0.9891462326049805,0.9837192893028259,0.9837192893028259
3070,0.0679531991481781,0.9873917102813721,0.9810877442359924,0.9810877442359924
3071,0.06893424689769745,0.9873217344284058,0.9809824824333191,0.9809824824333191
3072,1.404366374015808,0.7072514891624451,0.5608772039413452,0.5608772039413452
3073,0.8427349925041199,0.721789538860321,0.5826987028121948,0.582596480846405
3074,0.5811040997505188,0.7907953262329102,0.6863826513290405,0.6856842041015625
3075,0.12350239604711533,0.9805615544319153,0.9709082245826721,0.9707719087600708
3076,0.1038832888007164,0.9828070998191833,0.9742770791053772,0.9741403460502625
3077,0.16225115954875946,0.9634970426559448,0.9453549981117249,0.9451227784156799
3078,0.09154655039310455,0.9851928949356079,0.9778900742530823,0.9776841998100281
3079,0.09096165746450424,0.9840466976165771,0.9760701656341553,0.9760701656341553
3080,0.08628711849451065,0.98566073179245,0.9785248041152954,0.9784561395645142
3081,0.08275606483221054,0.9862104654312134,0.9793326258659363,0.9792982339859009
3082,0.0818834900856018,0.9863158464431763,0.9794737100601196,0.9794737100601196
