MovementName,SensorName,Record_id,x0,y0 z0,w0... wn, xn, yn, zn
Stehen,Guertel,0,-0.07075313,0.80747455,0.58256084,-0.060015578,-0.07079786,0.8074582,0.5825806,-0.059989266,-0.07079786,0.8074582,0.5825806,-0.059989266,-0.070834376,0.80745095,0.58258855,-0.05996686,-0.070834376,0.80745095,0.58258855,-0.05996686,-0.070851475,0.807457,0.58257866,-0.059962597,-0.07088434,0.8074549,0.5825791,-0.059947636,-0.07088434,0.8074549,0.5825791,-0.059947636,-0.07094186,0.8074536,0.58257896,-0.059899695,-0.07094186,0.8074536,0.58257896,-0.059899695,-0.070986584,0.80743647,0.58259743,-0.059895303,-0.070986584,0.80743647,0.58259743,-0.059895303,-0.07102061,0.80744076,0.58258945,-0.059875105,-0.07102061,0.80744076,0.58258945,-0.059875105,-0.07103619,0.8074301,0.5826032,-0.05986722,-0.07103619,0.8074301,0.5826032,-0.05986722,-0.07106312,0.80741477,0.5826209,-0.0598694,-0.07106312,0.80741477,0.5826209,-0.0598694,-0.07106312,0.80741477,0.5826209,-0.0598694,-0.07112214,0.80738753,0.58265054,-0.059878483,-0.07118342,0.80735534,0.58269095,-0.059846155,-0.07120464,0.8073482,0.58269995,-0.059829246,-0.07122333,0.807345,0.5827028,-0.05982233,-0.07119291,0.8073709,0.5826738,-0.059793185,-0.0712193,0.80735725,0.58269006,-0.05978714,-0.0712193,0.80735725,0.58269006,-0.05978714,-0.07126638,0.8073441,0.5827062,-0.059751064,-0.07126638,0.8073441,0.5827062,-0.059751064,-0.07126638,0.8073441,0.5827062,-0.059751064,-0.07126638,0.8073441,0.5827062,-0.059751064,-0.07129725,0.8073263,0.5827311,-0.059711054,-0.07129725,0.8073263,0.5827311,-0.059711054,-0.071282566,0.80735594,0.58269674,-0.05966252,-0.071313694,0.80734116,0.5827149,-0.059648618,-0.071313694,0.80734116,0.5827149,-0.059648618,-0.0713488,0.8073215,0.582741,-0.0596182,-0.0713488,0.8073215,0.582741,-0.0596182,-0.071354054,0.8073272,0.58273566,-0.059585575,-0.071354054,0.8073272,0.58273566,-0.059585575,-0.071331374,0.80732936,0.5827369,-0.05957176,-0.071331374,0.80732936,0.5827369,-0.05957176,-0.071331374,0.80732936,0.5827369,-0.05957176,-0.071338125,0.80732787,0.58274,-0.059554797,-0.071338125,0.80732787,0.58274,-0.059554797,-0.07135692,0.8073182,0.5827523,-0.05954199,-0.07135692,0.8073182,0.5827523,-0.05954199,-0.07139073,0.80731523,0.58275837,-0.05948263,-0.07139073,0.80731523,0.58275837,-0.05948263,-0.07139257,0.80732965,0.5827422,-0.059442785,-0.07139257,0.80732965,0.5827422,-0.059442785,-0.07139277,0.80733883,0.5827325,-0.059413876,-0.071384355,0.80734926,0.582722,-0.059385262,-0.071384355,0.80734926,0.582722,-0.059385262,-0.07143616,0.807337,0.5827371,-0.059341468,-0.07143616,0.807337,0.5827371,-0.059341468,-0.07138037,0.8073485,0.5827313,-0.059307814,-0.07138037,0.8073485,0.5827313,-0.059307814,-0.0713564,0.8073706,0.5827088,-0.059256673,-0.0713564,0.8073706,0.5827088,-0.059256673,-0.07135724,0.80737215,0.5827106,-0.059217498,-0.07135724,0.80737215,0.5827106,-0.059217498,-0.07139927,0.80735487,0.5827327,-0.059185524,-0.07139927,0.80735487,0.5827327,-0.059185524,-0.07140647,0.8073493,0.5827424,-0.05915531,-0.07140647,0.8073493,0.5827424,-0.05915531,-0.07140868,0.8073581,0.58273447,-0.059114713,-0.07140868,0.8073581,0.58273447,-0.059114713,-0.07141472,0.80736065,0.5827341,-0.05907427,-0.07141472,0.80736065,0.5827341,-0.05907427,-0.07141472,0.80736065,0.5827341,-0.05907427,-0.071440816,0.80734897,0.58275115,-0.05903341,-0.071440816,0.80734897,0.58275115,-0.05903341,-0.07142442,0.80734694,0.5827589,-0.05900648,-0.07142442,0.80734694,0.5827589,-0.05900648,-0.071481094,0.80731934,0.5827927,-0.058981664,-0.071481094,0.80731934,0.5827927,-0.058981664,-0.07144515,0.80734444,0.58276844,-0.058920193,-0.07144515,0.80734444,0.58276844,-0.058920193,-0.07141293,0.8073524,0.5827631,-0.05889989,-0.07141293,0.8073524,0.5827631,-0.05889989,-0.07136515,0.8073752,0.582742,-0.058856867,-0.07136515,0.8073752,0.582742,-0.058856867,-0.07132193,0.80738556,0.5827373,-0.058812473,-0.07132193,0.80738556,0.5827373,-0.058812473,-0.07133354,0.8073854,0.58273953,-0.058778994,-0.07133354,0.8073854,0.58273953,-0.058778994,-0.0713556,0.80736995,0.5827621,-0.058741063,-0.0713556,0.80736995,0.5827621,-0.058741063,-0.0713556,0.80736995,0.5827621,-0.058741063,-0.071338505,0.8073571,0.5827853,-0.05870974,-0.071347505,0.8073573,0.5827867,-0.05868128,-0.071347505,0.8073573,0.5827867,-0.05868128,-0.07134297,0.8073445,0.58280677,-0.058663405,-0.07134297,0.8073445,0.58280677,-0.058663405,-0.07134939,0.80734825,0.5828062,-0.058609653,-0.07134939,0.80734825,0.5828062,-0.058609653,-0.07141213,0.80732894,0.58283156,-0.05854659,-0.07141213,0.80732894,0.58283156,-0.05854659,-0.07137596,0.80733234,0.5828338,-0.058521688,-0.07137596,0.80733234,0.5828338,-0.058521688,-0.07131811,0.8073592,0.582811,-0.058448244,-0.07131811,0.8073592,0.582811,-0.058448244,-0.071340926,0.80734825,0.582828,-0.05840324,-0.071340926,0.80734825,0.582828,-0.05840324,-0.07130972,0.8073598,0.58281934,-0.05836537,-0.07130972,0.8073598,0.58281934,-0.05836537,-0.07129138,0.80735916,0.5828278,-0.05831415,-0.07129138,0.80735916,0.5828278,-0.05831415,-0.07128112,0.8073563,0.5828364,-0.058280032,-0.07128112,0.8073563,0.5828364,-0.058280032,-0.07128197,0.80735976,0.58283347,-0.0582604,-0.07132352,0.80733395,0.5828665,-0.05823675,-0.07132352,0.80733395,0.5828665,-0.05823675,-0.0712287,0.80734295,0.58287156,-0.058177546,-0.0712287,0.80734295,0.58287156,-0.058177546,-0.07122791,0.80733716,0.5828821,-0.058152888,-0.07122791,0.80733716,0.5828821,-0.058152888,-0.07120285,0.80734205,0.58288145,-0.058123622,-0.07120285,0.80734205,0.58288145,-0.058123622,-0.071172684,0.8073384,0.58289456,-0.058078263,-0.071172684,0.8073384,0.58289456,-0.058078263,-0.07114173,0.80734116,0.58290005,-0.05802481,-0.07114173,0.80734116,0.58290005,-0.05802481,-0.0711057,0.80736035,0.5828822,-0.057979114,-0.0711057,0.80736035,0.5828822,-0.057979114,-0.07107988,0.8073481,0.58290446,-0.057959147,-0.07107988,0.8073481,0.58290446,-0.057959147,-0.07110214,0.8073274,0.58293205,-0.05794128,-0.071083054,0.8073239,0.58294415,-0.057892762,-0.071083054,0.8073239,0.58294415,-0.057892762,-0.071054146,0.8073236,0.5829498,-0.0578754,-0.07107015,0.8073127,0.5829639,-0.057865344,-0.07112709,0.80728847,0.5829924,-0.057847396,-0.07112709,0.80728847,0.5829924,-0.057847396,-0.071114995,0.8072888,0.58299553,-0.057824716,-0.07106887,0.8072988,0.58299065,-0.057789963,-0.07106887,0.8072988,0.58299065,-0.057789963,-0.07102729,0.8072977,0.5830067,-0.057695776,-0.07102729,0.8072977,0.5830067,-0.057695776,-0.0710845,0.8072832,0.583026,-0.057631485,-0.0710845,0.8072832,0.583026,-0.057631485,-0.07110348,0.80727655,0.58303446,-0.057615753,-0.071098186,0.8072777,0.58303607,-0.05759167,-0.071081646,0.80728024,0.58303905,-0.057544876,-0.071081646,0.80728024,0.58303905,-0.057544876,-0.07108034,0.8072827,0.5830392,-0.057512153,-0.07105452,0.8072858,0.5830401,-0.05748999,-0.07105452,0.8072858,0.5830401,-0.05748999,-0.07103548,0.80728316,0.5830502,-0.05744898,-0.07103548,0.80728316,0.5830502,-0.05744898,-0.07107736,0.8072738,0.58306414,-0.05738685,-0.07107736,0.8072738,0.58306414,-0.05738685,-0.070976175,0.80729526,0.58305174,-0.05733613,-0.070976175,0.80729526,0.58305174,-0.05733613,-0.07096272,0.80729336,0.5830607,-0.057288967,-0.07096272,0.80729336,0.5830607,-0.057288967,-0.07089538,0.8073227,0.58303505,-0.05721942,-0.07089538,0.8073227,0.58303505,-0.05721942,-0.070906766,0.8073086,0.5830557,-0.057193507,-0.07090658,0.807307,0.5830627,-0.05714581,-0.07090658,0.807307,0.5830627,-0.05714581,-0.07089433,0.80730104,0.5830761,-0.057107933,-0.07089433,0.80730104,0.5830761,-0.057107933,-0.070856296,0.8073073,0.5830755,-0.05707221,-0.070856296,0.8073073,0.5830755,-0.05707221,-0.07084885,0.80729157,0.5831009,-0.057043824,-0.07084885,0.80729157,0.5831009,-0.057043824,-0.07078898,0.8073019,0.58309746,-0.057008196,-0.07078898,0.8073019,0.58309746,-0.057008196,-0.070779346,0.8072946,0.583117,-0.056924637,-0.070779346,0.8072946,0.583117,-0.056924637,-0.070777014,0.8072907,0.5831272,-0.056879066,-0.070777014,0.8072907,0.5831272,-0.056879066,-0.070763126,0.80729705,0.5831242,-0.056835305,-0.070763126,0.80729705,0.5831242,-0.056835305,-0.07074539,0.8072984,0.5831266,-0.05681354,-0.07078331,0.8072717,0.58316016,-0.056798704,-0.07072394,0.80728906,0.5831508,-0.056724712,-0.07072394,0.80728906,0.5831508,-0.056724712,-0.07072394,0.80728906,0.5831508,-0.056724712,-0.070706904,0.80729496,0.583151,-0.056660466,-0.070706904,0.80729496,0.583151,-0.056660466,-0.070706904,0.80729496,0.583151,-0.056660466,-0.07061985,0.8073165,0.5831358,-0.05661854,-0.07061985,0.8073165,0.5831358,-0.05661854,-0.07061985,0.8073165,0.5831358,-0.05661854,-0.07061985,0.8073165,0.5831358,-0.05661854,-0.07061985,0.8073165,0.5831358,-0.05661854,-0.07063305,0.80729717,0.58316344,-0.05659162,-0.07063305,0.80729717,0.58316344,-0.05659162,-0.070673995,0.807271,0.5832026,-0.056511104,-0.07068664,0.80726296,0.5832149,-0.056483194,-0.07068664,0.80726296,0.5832149,-0.056483194,-0.070658684,0.80728334,0.583195,-0.05643158,-0.070658684,0.80728334,0.583195,-0.05643158,-0.070657276,0.8072791,0.5832049,-0.056390796,-0.070657276,0.8072791,0.5832049,-0.056390796,-0.07065829,0.80726707,0.5832253,-0.05635208,-0.07065829,0.80726707,0.5832253,-0.05635208,-0.07068893,0.8072478,0.58324885,-0.05634655,-0.07067792,0.807254,0.5832437,-0.056323975,-0.07067792,0.807254,0.5832437,-0.056323975,-0.07066337,0.8072521,0.58325213,-0.056282233,-0.07066337,0.8072521,0.58325213,-0.056282233,-0.07068,0.8072383,0.5832709,-0.056266174,-0.07068,0.8072383,0.5832709,-0.056266174,-0.07061929,0.80726045,0.5832506,-0.056234397,-0.07061929,0.80726045,0.5832506,-0.056234397,-0.07056908,0.8072825,0.58322865,-0.05620803,-0.07056908,0.8072825,0.58322865,-0.05620803,-0.070559904,0.8072781,0.5832379,-0.056186657,-0.070559904,0.8072781,0.5832379,-0.056186657,-0.07052666,0.8072908,0.58322906,-0.0561375,-0.07052666,0.8072908,0.58322906,-0.0561375,-0.070523076,0.80728406,0.58323973,-0.05612785,-0.070523076,0.80728406,0.58323973,-0.05612785,-0.070525356,0.80727756,0.5832511,-0.056099962,-0.070525356,0.80727756,0.5832511,-0.056099962,-0.070525356,0.80727756,0.5832511,-0.056099962,-0.07052604,0.80725944,0.58327764,-0.056085166,-0.07052604,0.80725944,0.58327764,-0.056085166,-0.07054279,0.8072465,0.5832988,-0.056031227,-0.07054279,0.8072465,0.5832988,-0.056031227,-0.070532225,0.807233,0.5833185,-0.05603443,-0.07051336,0.80723727,0.583316,-0.05602198,-0.07047729,0.8072395,0.5833185,-0.056009755,-0.07047729,0.8072395,0.5833185,-0.056009755,-0.07047729,0.8072395,0.5833185,-0.056009755,-0.07047745,0.80724156,0.58331645,-0.05599969,-0.07042479,0.80726796,0.58328915,-0.05597068,-0.07042073,0.8072702,0.5832883,-0.055950962,-0.07042073,0.8072702,0.5832883,-0.055950962,-0.07042136,0.8072651,0.58329785,-0.05592577,-0.07042136,0.8072651,0.58329785,-0.05592577,-0.07036143,0.80729055,0.58327305,-0.05589204,-0.07036143,0.80729055,0.58327305,-0.05589204,-0.07035986,0.80728513,0.5832833,-0.055865318,-0.07035986,0.80728513,0.5832833,-0.055865318,-0.07038421,0.80726284,0.5833113,-0.055863045,-0.07038421,0.80726284,0.5833113,-0.055863045,-0.07035144,0.80727035,0.583306,-0.055851974,-0.07035144,0.80727035,0.583306,-0.055851974,-0.07035144,0.80727035,0.583306,-0.055851974,-0.07035144,0.80727035,0.583306,-0.055851974,-0.07034917,0.8072597,0.58332074,-0.055853914,-0.07034917,0.8072597,0.58332074,-0.055853914,-0.07034917,0.8072597,0.58332074,-0.055853914,-0.07034917,0.8072597,0.58332074,-0.055853914,-0.07026506,0.8072935,0.58328724,-0.055822406,-0.07023623,0.80730015,0.5832834,-0.055802416,-0.070252314,0.8072991,0.58328474,-0.055783693,-0.07021923,0.8073086,0.58327705,-0.055765934,-0.07021123,0.8073083,0.5832771,-0.055781618,-0.07018374,0.8073227,0.5832626,-0.055759046,-0.07018374,0.8073227,0.5832626,-0.055759046,-0.07018824,0.8073207,0.5832682,-0.05572433,-0.07018824,0.8073207,0.5832682,-0.05572433,-0.07016814,0.8073261,0.583266,-0.05569153,-0.07016814,0.8073261,0.583266,-0.05569153,-0.07014106,0.8073267,0.5832683,-0.05569564,-0.07014106,0.8073267,0.5832683,-0.05569564,-0.07013042,0.8073299,0.583266,-0.055685423,-0.07013042,0.8073299,0.583266,-0.055685423,-0.07006507,0.8073633,0.58322966,-0.05566463,-0.07006507,0.8073633,0.58322966,-0.05566463,-0.0700416,0.80736476,0.58323044,-0.055664886,-0.0700416,0.80736476,0.58323044,-0.055664886,-0.070025906,0.8073577,0.583243,-0.05565536,-0.07000367,0.8073592,0.58324426,-0.055648845,-0.07000367,0.8073592,0.58324426,-0.055648845,-0.069935806,0.80737525,0.583231,-0.05564269,-0.069935806,0.80737525,0.583231,-0.05564269,-0.069888934,0.80739534,0.5832095,-0.055632703,-0.069888934,0.80739534,0.5832095,-0.055632703,-0.06981827,0.8074308,0.5831715,-0.055605322,-0.06981827,0.8074308,0.5831715,-0.055605322,-0.06981827,0.8074308,0.5831715,-0.055605322,-0.069775335,0.80742985,0.5831801,-0.055582978,-0.069775335,0.80742985,0.5831801,-0.055582978,-0.06974798,0.8074306,0.583184,-0.05556472,-0.06974798,0.8074306,0.583184,-0.05556472,-0.069764316,0.80741274,0.58320946,-0.055538125,-0.069764316,0.80741274,0.58320946,-0.055538125,-0.069796875,0.8073983,0.5832267,-0.0555246,-0.069796875,0.8073983,0.5832267,-0.0555246,-0.06975094,0.80741924,0.5832034,-0.055523552,-0.069778636,0.8074071,0.58321756,-0.055517573,-0.06975941,0.8074039,0.583224,-0.055518042,-0.06973674,0.8074043,0.5832268,-0.05551326,-0.06973674,0.8074043,0.5832268,-0.05551326,-0.069683254,0.8074358,0.5831923,-0.05548401,-0.069683254,0.8074358,0.5831923,-0.05548401,-0.06963622,0.8074509,0.5831767,-0.055487826,-0.06963622,0.8074509,0.5831767,-0.055487826,-0.06958211,0.807459,0.5831716,-0.05549167,-0.06958211,0.807459,0.5831716,-0.05549167,-0.06953491,0.8074648,0.5831687,-0.0554972,-0.06953491,0.8074648,0.5831687,-0.0554972,-0.06949564,0.80746955,0.58316696,-0.05549419,-0.06949549,0.8074689,0.58316755,-0.055498715,-0.06949549,0.8074689,0.58316755,-0.055498715,-0.06943716,0.8074856,0.5831517,-0.05549283,-0.06943716,0.8074856,0.5831517,-0.05549283,-0.069433436,0.8074724,0.5831686,-0.055512253,-0.069433436,0.8074724,0.5831686,-0.055512253,-0.069402605,0.8074837,0.5831588,-0.055490915,-0.069402605,0.8074837,0.5831588,-0.055490915,-0.069359325,0.8075051,0.58313674,-0.05546456,-0.069359325,0.8075051,0.58313674,-0.05546456,-0.06935797,0.80749124,0.5831547,-0.0554807,-0.06935797,0.80749124,0.5831547,-0.0554807,-0.06935797,0.80749124,0.5831547,-0.0554807,-0.06931677,0.8074971,0.5831524,-0.05546943,-0.06931677,0.8074971,0.5831524,-0.05546943,-0.06925554,0.807515,0.5831371,-0.055445697,-0.06925554,0.807515,0.5831371,-0.055445697,-0.06921832,0.807518,0.5831369,-0.055451356,-0.06921832,0.807518,0.5831369,-0.055451356,-0.069237016,0.8075111,0.58314514,-0.055441394,-0.069237016,0.8075111,0.58314514,-0.055441394,-0.06921489,0.8075108,0.5831495,-0.05542787,-0.06921489,0.8075108,0.5831495,-0.05542787,-0.06921489,0.8075108,0.5831495,-0.05542787,-0.06920758,0.80752033,0.58313954,-0.055403896,-0.069182925,0.8075277,0.5831318,-0.05540817,-0.069182925,0.8075277,0.5831318,-0.05540817,-0.06915861,0.8075347,0.583126,-0.05539911,-0.06915861,0.8075347,0.583126,-0.05539911,-0.06915861,0.8075347,0.583126,-0.05539911,-0.069104314,0.80754316,0.5831224,-0.05538006,-0.069104314,0.80754316,0.5831224,-0.05538006,-0.06906078,0.8075476,0.58312035,-0.055389788,-0.06906078,0.8075476,0.58312035,-0.055389788,-0.069017656,0.80757004,0.58309567,-0.055378146,-0.069017656,0.80757004,0.58309567,-0.055378146,-0.06906297,0.8075499,0.5831193,-0.055366367,-0.06906297,0.8075499,0.5831193,-0.055366367,-0.069045864,0.80755764,0.58311236,-0.055347312,-0.06905371,0.80755717,0.5831118,-0.055351123,-0.06905371,0.80755717,0.5831118,-0.055351123,-0.06904086,0.8075408,0.58313376,-0.055374313,-0.06904086,0.8075408,0.58313376,-0.055374313,-0.06902168,0.8075526,0.58312047,-0.05536642,-0.06902168,0.8075526,0.58312047,-0.05536642,-0.06899786,0.8075645,0.58310866,-0.05534591,-0.06899786,0.8075645,0.58310866,-0.05534591,-0.06899786,0.8075645,0.58310866,-0.05534591,-0.06899786,0.8075645,0.58310866,-0.05534591,-0.06899786,0.8075645,0.58310866,-0.05534591,-0.068999656,0.8075688,0.58310205,-0.055352427,-0.068999656,0.8075688,0.58310205,-0.055352427,-0.068999656,0.8075688,0.58310205,-0.055352427,-0.068999656,0.8075688,0.58310205,-0.055352427,-0.06902769,0.80754197,0.58313406,-0.0553699,-0.06901991,0.80752057,0.58316255,-0.05539146,-0.06901991,0.80752057,0.58316255,-0.05539146,-0.06895826,0.8075345,0.58314776,-0.055420637,-0.06895826,0.8075345,0.58314776,-0.055420637,-0.06894386,0.80753595,0.58314645,-0.055431034,-0.06894386,0.80753595,0.58314645,-0.055431034,-0.06894386,0.80753595,0.58314645,-0.055431034,-0.06894489,0.80753833,0.5831423,-0.055440605,-0.068961605,0.8075352,0.5831442,-0.05544319,-0.06892513,0.8075448,0.58313465,-0.0554494,-0.06892513,0.8075448,0.58313465,-0.0554494,-0.06889593,0.8075531,0.58312756,-0.055440668,-0.06889593,0.8075531,0.58312756,-0.055440668,-0.06883073,0.8075662,0.58311677,-0.055443622,-0.06886555,0.8075462,0.5831393,-0.055453483,-0.06886555,0.8075462,0.5831393,-0.055453483,-0.068831906,0.80754304,0.5831462,-0.055471357,-0.068831906,0.80754304,0.5831462,-0.055471357,-0.06878515,0.8075621,0.58312786,-0.055443365,-0.06878515,0.8075621,0.58312786,-0.055443365,-0.06873923,0.80758464,0.5831034,-0.055429514,-0.06876663,0.8075766,0.5831116,-0.05542701,-0.06876663,0.8075766,0.5831116,-0.05542701,-0.068697505,0.807602,0.5830843,-0.055429067,-0.068697505,0.807602,0.5830843,-0.055429067,-0.06865141,0.8076176,0.58306646,-0.055446632,-0.06865141,0.8076176,0.58306646,-0.055446632,-0.068634294,0.80760854,0.5830801,-0.05545688,-0.068634294,0.80760854,0.5830801,-0.05545688,-0.06868551,0.8076001,0.583086,-0.055454314,-0.06868551,0.8076001,0.583086,-0.055454314,-0.068646766,0.8076031,0.5830852,-0.055466723,-0.068646766,0.8076031,0.5830852,-0.055466723,-0.06864246,0.80760324,0.58308655,-0.055455767,-0.06864246,0.80760324,0.58308655,-0.055455767,-0.06864246,0.80760324,0.58308655,-0.055455767,-0.068655945,0.8075665,0.5831352,-0.055461857,-0.068655945,0.8075665,0.5831352,-0.055461857,-0.068649694,0.8075688,0.5831313,-0.055478267,-0.068649694,0.8075688,0.5831313,-0.055478267,-0.06865754,0.80756646,0.58313304,-0.055485398,-0.06865754,0.80756646,0.58313304,-0.055485398,-0.06862877,0.8075864,0.5831092,-0.055480182,-0.06862877,0.8075864,0.5831092,-0.055480182,-0.06866678,0.80756855,0.5831259,-0.055517282,-0.06866678,0.80756855,0.5831259,-0.055517282,-0.06862048,0.8075966,0.583094,-0.055500865,-0.06862048,0.8075966,0.583094,-0.055500865,-0.06860774,0.80759335,0.5830983,-0.05552003,-0.06860774,0.80759335,0.5830983,-0.05552003,-0.06863712,0.8075753,0.5831182,-0.0555361,-0.06866323,0.8075772,0.5831127,-0.055535473,-0.06865841,0.8075835,0.5831041,-0.055539127,-0.06865841,0.8075835,0.5831041,-0.055539127,-0.06863213,0.80760723,0.5830741,-0.055541318,-0.06863213,0.80760723,0.5830741,-0.055541318,-0.06863213,0.80760723,0.5830741,-0.055541318,-0.06859021,0.8076277,0.5830517,-0.055530954,-0.06859021,0.8076277,0.5830517,-0.055530954,-0.06862842,0.80761427,0.5830644,-0.055545352,-0.06862842,0.80761427,0.5830644,-0.055545352,-0.06859859,0.80763406,0.58304065,-0.05554198,-0.06859859,0.80763406,0.58304065,-0.05554198,-0.06859859,0.80763406,0.58304065,-0.05554198,-0.068546414,0.8076755,0.58298755,-0.05556271,-0.068538904,0.80767864,0.5829838,-0.055567134,-0.068538904,0.80767864,0.5829838,-0.055567134,-0.068538904,0.80767864,0.5829838,-0.055567134,-0.06855788,0.8076687,0.5829914,-0.055607792,-0.06855788,0.8076687,0.5829914,-0.055607792,-0.068562426,0.80766755,0.5829916,-0.05561513,-0.0685593,0.8076756,0.5829801,-0.05562276,-0.0685593,0.8076756,0.5829801,-0.05562276,-0.06853779,0.80766714,0.5829937,-0.055630658,-0.06853779,0.80766714,0.5829937,-0.055630658,-0.06849919,0.8076881,0.5829681,-0.055641036,-0.06849919,0.8076881,0.5829681,-0.055641036,-0.068449445,0.80771744,0.58293396,-0.05563457,-0.068449445,0.80771744,0.58293396,-0.05563457,-0.068445444,0.80769587,0.582963,-0.05564971,-0.068445444,0.80769587,0.582963,-0.05564971,-0.068464674,0.807683,0.58297634,-0.055671483,-0.068464674,0.807683,0.58297634,-0.055671483,-0.06845485,0.8076838,0.58297426,-0.055693485
