-0.17902856,0.013897351,0.9837179,-0.0073976335,-0.17902979,0.013906015,0.98371756,-0.007392544,-0.17902979,0.013906015,0.98371756,-0.007392544,-0.17903335,0.013887355,0.98371714,-0.0073991828,-0.17900258,0.013893571,0.983723,-0.0073676123,-0.17900258,0.013893571,0.983723,-0.0073676123,-0.17899014,0.013919794,0.9837251,-0.007330956,-0.17895982,0.013923098,0.9837307,-0.0073159174,-0.17895982,0.013923098,0.9837307,-0.0073159174,-0.17899415,0.013890027,0.98372453,-0.007363055,-0.17900634,0.013876971,0.9837224,-0.0073761092,-0.17900634,0.013876971,0.9837224,-0.0073761092,-0.17900634,0.013876971,0.9837224,-0.0073761092,-0.17900634,0.013876971,0.9837224,-0.0073761092,-0.17900634,0.013876971,0.9837224,-0.0073761092,-0.17900103,0.0138632115,0.9837237,-0.007361079,-0.1789523,0.013896856,0.9837323,-0.0073282067,-0.17892802,0.013916496,0.9837366,-0.0073190173,-0.17891242,0.013910743,0.9837394,-0.007322023,-0.17891242,0.013910743,0.9837394,-0.007322023,-0.17890374,0.01390703,0.98374104,-0.007328412,-0.17890374,0.01390703,0.98374104,-0.007328412,-0.17888549,0.013941152,0.9837442,-0.0072936,-0.17886113,0.014003735,0.98374814,-0.007234374,-0.17886113,0.014003735,0.98374814,-0.007234374,-0.17884128,0.013981647,0.98375165,-0.007272151,-0.17881656,0.014008252,0.983756,-0.007257263,-0.17881656,0.014008252,0.983756,-0.007257263,-0.17877261,0.014030469,0.98376375,-0.007248928,-0.1787635,0.013988278,0.98376566,-0.0072926576,-0.1787635,0.013988278,0.98376566,-0.0072926576,-0.1787551,0.013985503,0.9837673,-0.007276518,-0.1787551,0.013985503,0.9837673,-0.007276518,-0.17873399,0.014028917,0.9837707,-0.0072540045,-0.17874439,0.014011488,0.9837691,-0.007262524,-0.17874439,0.014011488,0.9837691,-0.007262524,-0.17875782,0.013999481,0.98376656,-0.0072813393,-0.17870626,0.0139967315,0.98377603,-0.0072636693,-0.17870626,0.0139967315,0.98377603,-0.0072636693,-0.17869107,0.014007849,0.98377883,-0.0072497353,-0.17869107,0.014007849,0.98377883,-0.0072497353,-0.17866945,0.013991745,0.98378307,-0.007247309,-0.17866945,0.013991745,0.98378307,-0.007247309,-0.178618,0.01402513,0.9837921,-0.0072204773,-0.178618,0.01402513,0.9837921,-0.0072204773,-0.178618,0.01402513,0.9837921,-0.0072204773,-0.178618,0.01402513,0.9837921,-0.0072204773,-0.17861319,0.014007742,0.9837932,-0.007232512,-0.17861319,0.014007742,0.9837932,-0.007232512,-0.17861319,0.014007742,0.9837932,-0.007232512,-0.17861319,0.014007742,0.9837932,-0.007232512,-0.17856969,0.014017546,0.98380095,-0.007229883,-0.17858882,0.01399299,0.98379767,-0.0072407317,-0.17856723,0.013955359,0.983802,-0.007257999,-0.17856723,0.013955359,0.983802,-0.007257999,-0.17856723,0.013955359,0.983802,-0.007257999,-0.17856723,0.013955359,0.983802,-0.007257999,-0.17856283,0.013948963,0.9838029,-0.007254985,-0.17853342,0.013926266,0.9838086,-0.0072482857,-0.17853342,0.013926266,0.9838086,-0.0072482857,-0.17853342,0.013926266,0.9838086,-0.0072482857,-0.17853342,0.013926266,0.9838086,-0.0072482857,-0.17851698,0.013953438,0.98381144,-0.0072245942,-0.17851698,0.013953438,0.98381144,-0.0072245942,-0.17851698,0.013953438,0.98381144,-0.0072245942,-0.17851698,0.013953438,0.98381144,-0.0072245942,-0.17848139,0.013949627,0.98381776,-0.0072391243,-0.17848139,0.013949627,0.98381776,-0.0072391243,-0.17848139,0.013949627,0.98381776,-0.0072391243,-0.1784628,0.013937396,0.9838212,-0.007246017,-0.1784628,0.013937396,0.9838212,-0.007246017,-0.1784628,0.013937396,0.9838212,-0.007246017,-0.1784628,0.013937396,0.9838212,-0.007246017,-0.17843968,0.013945433,0.9838253,-0.007245676,-0.17843968,0.013945433,0.9838253,-0.007245676,-0.17843968,0.013945433,0.9838253,-0.007245676,-0.17843968,0.013945433,0.9838253,-0.007245676,-0.17843968,0.013945433,0.9838253,-0.007245676,-0.17839982,0.013932822,0.98383266,-0.007245854,-0.17838763,0.013940776,0.98383474,-0.0072664893,-0.17838763,0.013940776,0.98383474,-0.0072664893,-0.17838763,0.013940776,0.98383474,-0.0072664893,-0.17838763,0.013940776,0.98383474,-0.0072664893,-0.17838763,0.013940776,0.98383474,-0.0072664893,-0.17834075,0.013967536,0.983843,-0.007231524,-0.17829762,0.013999613,0.98385054,-0.0072144424,-0.17829762,0.013999613,0.98385054,-0.0072144424,-0.17829762,0.013999613,0.98385054,-0.0072144424,-0.17829762,0.013999613,0.98385054,-0.0072144424,-0.17827952,0.014005548,0.98385376,-0.0072127185,-0.17827952,0.014005548,0.98385376,-0.0072127185,-0.17827952,0.014005548,0.98385376,-0.0072127185,-0.17827952,0.014005548,0.98385376,-0.0072127185,-0.1782449,0.014005957,0.98386014,-0.0072014327,-0.1782449,0.014005957,0.98386014,-0.0072014327,-0.1782449,0.014005957,0.98386014,-0.0072014327,-0.1782449,0.014005957,0.98386014,-0.0072014327,-0.17821689,0.01401229,0.9838652,-0.007195332,-0.17795518,0.013897831,0.983914,-0.0072242273,-0.17793877,0.013904982,0.983917,-0.0072006197,-0.17795016,0.0138690015,0.98391527,-0.0072223074,-0.17795095,0.013819611,0.9839155,-0.0072556497,-0.17795095,0.013819611,0.9839155,-0.0072556497,-0.17793174,0.01380182,0.9839193,-0.0072565414,-0.17791222,0.013793761,0.98392296,-0.0072441977,-0.17791222,0.013793761,0.98392296,-0.0072441977,-0.17788032,0.01381591,0.9839287,-0.007225393,-0.17789249,0.013812723,0.9839265,-0.007224435,-0.17788142,0.013818242,0.9839284,-0.007213645,-0.17786469,0.01381238,0.98393166,-0.007212609,-0.17785299,0.013830235,0.9839335,-0.007198694,-0.17784649,0.013811549,0.98393506,-0.0072036292,-0.17782913,0.013821234,0.9839381,-0.0071926075,-0.17781499,0.013812599,0.9839406,-0.007206762,-0.17781253,0.013825962,0.9839409,-0.007191552,-0.17779437,0.01383542,0.98394436,-0.007174617,-0.17776991,0.013859763,0.9839484,-0.00715882,-0.1777611,0.013869988,0.9839499,-0.007157275,-0.17775689,0.01387313,0.9839507,-0.0071562696,-0.17775762,0.013843111,0.98395085,-0.0071737124,-0.17775762,0.013843111,0.98395085,-0.0071737124,-0.17773587,0.013865072,0.9839545,-0.0071652653,-0.17772534,0.013849189,0.9839565,-0.007175987,-0.17772534,0.013849189,0.9839565,-0.007175987,-0.17771935,0.0138256615,0.98395795,-0.007179677,-0.17770782,0.013827094,0.98396003,-0.007183144,-0.17771769,0.013805741,0.9839584,-0.0071925386,-0.17771769,0.013805741,0.9839584,-0.0071925386,-0.17765395,0.013839767,0.9839697,-0.0071577965,-0.17762786,0.013823045,0.98397464,-0.0071489466,-0.17760795,0.013855365,0.9839782,-0.0071047377,-0.17760795,0.013855365,0.9839782,-0.0071047377,-0.17760795,0.013855365,0.9839782,-0.0071047377,-0.17760795,0.013855365,0.9839782,-0.0071047377,-0.17759314,0.013847807,0.983981,-0.007093943,-0.17758046,0.013854282,0.9839833,-0.007081524,-0.17755298,0.013848116,0.98398834,-0.007089865,-0.1775524,0.013808409,0.9839889,-0.0071052457,-0.17750686,0.013845049,0.98399675,-0.007071641,-0.17747927,0.013854602,0.98400164,-0.007076446,-0.1774718,0.013838148,0.9840031,-0.0070827957,-0.17749567,0.013814411,0.9839992,-0.00709509,-0.17747375,0.013819285,0.984003,-0.0070866807,-0.17748578,0.013797634,0.98400104,-0.007104504,-0.17748578,0.013797634,0.98400104,-0.007104504,-0.17748578,0.013797634,0.98400104,-0.007104504,-0.17748578,0.013797634,0.98400104,-0.007104504,-0.17750852,0.013754902,0.98399734,-0.0071351947,-0.17747582,0.013794107,0.9840028,-0.007110715,-0.1774656,0.013782065,0.9840048,-0.007114234,-0.17748092,0.013761845,0.9840022,-0.0071321493,-0.1774399,0.013760297,0.98400986,-0.0070971195,-0.1774399,0.013760297,0.98400986,-0.0070971195,-0.1774399,0.013760297,0.98400986,-0.0070971195,-0.1774399,0.013760297,0.98400986,-0.0070971195,-0.17741403,0.013815192,0.9840141,-0.0070625283,-0.17741324,0.013807468,0.9840143,-0.0070631914,-0.17741324,0.013807468,0.9840143,-0.0070631914,-0.17739654,0.013817179,0.984017,-0.007064615,-0.17736375,0.013824654,0.984023,-0.007047838,-0.17736132,0.01382692,0.98402345,-0.0070501952,-0.17736357,0.013799182,0.9840233,-0.0070672114,-0.17733741,0.013833927,0.9840277,-0.007039663,-0.17731757,0.013851634,0.9840311,-0.007024145,-0.17731757,0.013851634,0.9840311,-0.007024145,-0.17730336,0.013890523,0.9840334,-0.0069908556,-0.17730114,0.013853501,0.9840341,-0.0070216907,-0.17730524,0.013844174,0.98403335,-0.0070353695,-0.17729554,0.01385268,0.98403513,-0.0070259697,-0.17727126,0.013856812,0.9840395,-0.007016585,-0.17727126,0.013856812,0.9840395,-0.007016585,-0.17721404,0.0139093,0.9840492,-0.006988484,-0.17720595,0.013890122,0.9840508,-0.00700565,-0.17720798,0.013891647,0.98405045,-0.0070084883,-0.17719232,0.013898028,0.98405313,-0.007009175,-0.17720404,0.013865746,0.9840513,-0.0070362184,-0.17718378,0.013865267,0.98405486,-0.007040505,-0.1771724,0.013854212,0.9840572,-0.0070363977,-0.17714964,0.013866004,0.9840612,-0.0070227236,-0.17714506,0.013852693,0.9840622,-0.007020562,-0.17711908,0.013846075,0.9840669,-0.007030108,-0.1771151,0.0138299065,0.98406774,-0.007045303,-0.17709936,0.013825766,0.98407066,-0.0070352317,-0.17708838,0.013834313,0.9840726,-0.007031881,-0.17710616,0.0138269225,0.9840695,-0.007033075,-0.17710616,0.0138269225,0.9840695,-0.007033075,-0.17706786,0.013848066,0.9840761,-0.0070288596,-0.1770743,0.01383588,0.984075,-0.007045455,-0.17706485,0.0138289,0.9840769,-0.0070422133,-0.17708069,0.01382463,0.9840739,-0.0070684147,-0.1770959,0.013789716,0.9840714,-0.00709875,-0.17707834,0.013780286,0.9840747,-0.007094452,-0.17705195,0.013801184,0.98407924,-0.0070962566,-0.17704412,0.01380076,0.9840807,-0.007098508,-0.17705184,0.01376107,0.98407954,-0.0071335686,-0.17704687,0.013741612,0.98408043,-0.0071552014,-0.17704687,0.013741612,0.98408043,-0.0071552014,-0.17703637,0.01371654,0.9840826,-0.007168039,-0.17703947,0.013706765,0.98408204,-0.007170163,-0.17703429,0.013719334,0.9840831,-0.0071458807,-0.17701079,0.01372561,0.98408735,-0.007130092,-0.17701489,0.013721871,0.98408675,-0.007138953,-0.17698254,0.01371651,0.9840924,-0.0071559274,-0.17696658,0.0137229925,0.98409516,-0.007157335,-0.17694741,0.013696573,0.98409885,-0.0071812407,-0.17693579,0.013679885,0.98410106,-0.0071923765,-0.17692418,0.013682807,0.9841032,-0.0071819304,-0.17691334,0.013682382,0.9841051,-0.0071803825,-0.17688677,0.013721453,0.98410964,-0.007147904,-0.17687912,0.01374458,0.9841108,-0.007127628,-0.17685375,0.013755337,0.98411524,-0.007124732,-0.17686255,0.013740492,0.9841138,-0.0071404297,-0.176847,0.013728496,0.98411673,-0.0071388283,-0.17682841,0.01374945,0.98411983,-0.0071340455,-0.17680874,0.013730302,0.98412347,-0.0071580694,-0.17679743,0.01372256,0.98412555,-0.007167948,-0.17677505,0.01373342,0.9841295,-0.0071608466,-0.17677505,0.01373342,0.9841295,-0.0071608466,-0.17673795,0.013721732,0.9841362,-0.007170785,-0.17672597,0.0137511045,0.984138,-0.0071597095,-0.17669606,0.013752488,0.9841433,-0.007161922,-0.17665988,0.013764737,0.9841499,-0.0071433755,-0.17663771,0.013776146,0.9841536,-0.0071257562,-0.17661743,0.013814996,0.9841571,-0.007099831,-0.17659768,0.013821773,0.98416054,-0.0070904223,-0.17661774,0.013806902,0.984157,-0.0071124383,-0.17660001,0.013817478,0.9841601,-0.0071036173,-0.17658445,0.013820794,0.98416287,-0.00710953,-0.17653948,0.013857551,0.98417056,-0.007086524,-0.17653748,0.013865191,0.9841708,-0.007077613,-0.17650445,0.01388589,0.98417646,-0.0070692473,-0.17648822,0.013894198,0.9841794,-0.007061401,-0.17647777,0.013902272,0.9841812,-0.007054262,-0.17647378,0.013894785,0.9841819,-0.007069413,-0.17645602,0.013895583,0.984185,-0.007078386,-0.1764495,0.013888748,0.9841863,-0.007074123,-0.17643769,0.013861526,0.9841887,-0.0070969393,-0.17643769,0.013861526,0.9841887,-0.0070969393,-0.17640166,0.013839835,0.9841953,-0.0071202544,-0.17634681,0.013871385,0.98420477,-0.007086833,-0.17634681,0.013871385,0.98420477,-0.007086833,-0.17632915,0.013879956,0.9842079,-0.007093912,-0.17631333,0.013884115,0.9842108,-0.007073987,-0.1762854,0.01388478,0.9842157,-0.0070772595,-0.17628723,0.013896378,0.9842153,-0.0070786886,-0.17628723,0.013896378,0.9842153,-0.0070786886,-0.17625144,0.013871895,0.984222,-0.0070803026,-0.17623253,0.013904812,0.9842251,-0.007053099,-0.17621861,0.013913762,0.9842276,-0.0070422688,-0.1761857,0.013923721,0.9842333,-0.0070353695,-0.17621364,0.013904093,0.9842284,-0.0070636366,-0.17618081,0.01390184,0.9842342,-0.0070664696,-0.17616418,0.013894713,0.9842373,-0.0070725535,-0.17616418,0.013894713,0.9842373,-0.0070725535,-0.17612074,0.013877299,0.98424536,-0.0070689986,-0.17610697,0.013890281,0.98424757,-0.0070709498,-0.1760821,0.013936038,0.9842517,-0.0070457305,-0.17607355,0.013907088,0.98425335,-0.0070591522,-0.17605124,0.013918526,0.98425734,-0.0070475964,-0.17603348,0.013911741,0.98426074,-0.007048574,-0.17601514,0.013912689,0.9842641,-0.0070350375,-0.17599237,0.013917664,0.984268,-0.0070326496,-0.17598054,0.0139061315,0.9842704,-0.0070371446,-0.17598054,0.0139061315,0.9842704,-0.0070371446,-0.17599446,0.013876844,0.984268,-0.007068755,-0.17598085,0.013873517,0.98427045,-0.00707008,-0.17597441,0.01385512,0.98427176,-0.0070816986,-0.17596705,0.013834598,0.9842734,-0.007088677,-0.17593586,0.013845853,0.98427874,-0.007084284,-0.17592405,0.013848855,0.9842809,-0.0070814807,-0.17589602,0.013889278,0.9842857,-0.007034084,-0.17587514,0.013887691,0.98428947,-0.007029164,-0.17586839,0.013893872,0.98429066,-0.007020761,-0.1758438,0.013880634,0.9842952,-0.007023155,-0.17583966,0.013878458,0.9842959,-0.007026786,-0.17584547,0.013859673,0.984295,-0.007039063,-0.17582098,0.013872811,0.9842994,-0.0070222975,-0.17579998,0.013881003,0.984303,-0.0070191906,-0.17574707,0.013889157,0.98431265,-0.0069762566,-0.17573951,0.0138963675,0.9843139,-0.006980862,-0.17571403,0.0139265545,0.98431826,-0.00695144,-0.1757256,0.013911474,0.98431623,-0.006965784,-0.1757328,0.013893872,0.9843151,-0.0069803307,-0.17571343,0.013887355,0.9843187,-0.0069811223,-0.17570138,0.013869512,0.98432094,-0.0070006493,-0.17566916,0.013862812,0.98432684,-0.0069919564,-0.17565389,0.013850664,0.98432976,-0.006995323,-0.17564328,0.01384874,0.9843317,-0.0069894064,-0.1756308,0.013845126,0.98433393,-0.006994785,-0.1756374,0.013821113,0.9843329,-0.007018108,-0.17561774,0.0138267465,0.9843363,-0.0070122443,-0.17560011,0.013808122,0.98433965,-0.0070212805,-0.17560288,0.013801952,0.9843392,-0.007033048,-0.17559661,0.013807434,0.9843402,-0.0070413486,-0.17557275,0.01382375,0.98434424,-0.0070338044,-0.17556882,0.013800332,0.9843451,-0.0070509175,-0.17558648,0.013771084,0.9843424,-0.007063953,-0.17557244,0.013776329,0.9843449,-0.007053403,-0.17555888,0.013790988,0.98434716,-0.007040041,-0.17553286,0.013797503,0.98435175,-0.0070335306,-0.17551647,0.013834452,0.9843543,-0.007012026,-0.17550296,0.013845303,0.9843566,-0.0070058745,-0.17551412,0.013826231,0.9843549,-0.00700368,-0.17550729,0.013835367,0.984356,-0.007009789,-0.17550729,0.013835367,0.984356,-0.007009789,-0.17550729,0.013835367,0.984356,-0.007009789,-0.17550729,0.013835367,0.984356,-0.007009789,-0.17549063,0.013825621,0.98435897,-0.0070180227,-0.17543387,0.013837304,0.98436886,-0.007021928,-0.17541356,0.013830019,0.98437274,-0.007017603,-0.17540441,0.013824445,0.9843742,-0.007042812,-0.17538472,0.013839266,0.9843776,-0.0070374156,-0.175368,0.013839903,0.98438054,-0.0070368745,-0.17535444,0.013821453,0.98438317,-0.007041994,-0.17533109,0.013826109,0.98438734,-0.0070352554,-0.17533109,0.013826109,0.98438734,-0.0070352554,-0.1752782,0.013878653,0.9843964,-0.006985415,-0.1752782,0.013878653,0.9843964,-0.006985415,-0.17522323,0.013871229,0.98440623,-0.006980085,-0.17522323,0.013871229,0.98440623,-0.006980085,-0.17519699,0.013851466,0.98441124,-0.0069933655,-0.17520078,0.013853337,0.9844104,-0.007000051,-0.17518772,0.013860867,0.98441267,-0.0069855982,-0.17517027,0.013877565,0.98441565,-0.006987254,-0.17517027,0.013877565,0.98441565,-0.006987254,-0.17514995,0.013915713,0.98441887,-0.006961244,-0.17516379,0.013885464,0.9844167,-0.006979859,-0.17516463,0.013868275,0.9844167,-0.0070016426,-0.17515585,0.013872026,0.9844182,-0.006995582,-0.17513639,0.013875199,0.9844217,-0.0069927094,-0.17513639,0.013875199,0.9844217,-0.0069927094,-0.17510444,0.013863588,0.9844274,-0.007003681,-0.17510308,0.01383599,0.9844278,-0.0070200562,-0.17508596,0.013842136,0.98443085,-0.0070170444,-0.17507555,0.013836592,0.9844328,-0.007028988,-0.17505714,0.013861034,0.98443586,-0.0069973567,-0.17505051,0.013830403,0.9844372,-0.007027082,-0.1750442,0.0138288345,0.98443836,-0.007027159,-0.1750176,0.013841936,0.98444307,-0.0070082797,-0.17500646,0.013870673,0.98444486,-0.006978886,-0.17498934,0.013869739,0.98444784,-0.006984946,-0.17494985,0.0139072705,0.9844545,-0.0069507733,-0.17494908,0.013892407,0.9844549,-0.006964665,-0.17490733,0.013899741,0.9844622,-0.0069578155,-0.17488118,0.0139101315,0.9844666,-0.0069557386,-0.17486161,0.013877239,0.9844705,-0.0069831484,-0.17488123,0.013851397,0.9844672,-0.007005412,-0.17487063,0.013865408,0.98446894,-0.0069990302,-0.17487063,0.013865408,0.98446894,-0.0069990302,-0.17485143,0.013864916,0.9844724,-0.0069949836,-0.17482704,0.013878391,0.9844766,-0.006988597,-0.17480807,0.0138807045,0.98448,-0.0069793127,-0.17478842,0.013912087,0.9844832,-0.006960259,-0.1747441,0.013903991,0.98449105,-0.0069708955,-0.1747287,0.013902957,0.9844937,-0.006980877,-0.17468993,0.013916352,0.98450035,-0.006972992,-0.17464077,0.013941259,0.984509,-0.006953366,-0.17464077,0.013941259,0.984509,-0.006953366,-0.1746043,0.013939876,0.9845156,-0.0069417735,-0.1746043,0.013939876,0.9845156,-0.0069417735,-0.1746043,0.013939876,0.9845156,-0.0069417735,-0.1746043,0.013939876,0.9845156,-0.0069417735,-0.1746043,0.013939876,0.9845156,-0.0069417735,-0.17459276,0.01394689,0.9845176,-0.0069340467,-0.17449024,0.014011452,0.98453504,-0.006890518,-0.17448628,0.014008255,0.98453575,-0.006898672,-0.17445426,0.014019029,0.98454154,-0.006866158,-0.17445426,0.014019029,0.98454154,-0.006866158,-0.17444684,0.013999622,0.98454297,-0.006888903,-0.174447,0.013982384,0.9845431,-0.006898456,-0.174447,0.013982384,0.9845431,-0.006898456,-0.17440866,0.014007102,0.9845495,-0.0069081415,-0.17440866,0.014007102,0.9845495,-0.0069081415,-0.17439902,0.0139602,0.9845516,-0.0069575966,-0.1743889,0.013945903,0.9845533,-0.0069732396
