,loss,accuracy,precision,recall
0,1.0785338878631592,0.6665990352630615,0.0,0.0
1,1.0419503450393677,0.666588544845581,0.0,0.0
2,1.0169970989227295,0.6665728688240051,0.0,0.0
3,0.9994038939476013,0.6665679216384888,0.0,0.0
4,0.9867709279060364,0.6665626764297485,0.0,0.0
5,0.9776118993759155,0.6665626168251038,0.0,0.0
6,0.9708688855171204,0.6665627360343933,0.0,0.0
7,0.9658394455909729,0.6665575504302979,0.0,0.0
8,0.9620937705039978,0.6665521264076233,0.0,0.0
9,0.9592835307121277,0.6665417551994324,0.0,0.0
10,0.9571518301963806,0.6665314435958862,0.0,0.0
11,0.9555165767669678,0.6665313839912415,0.0,0.0
12,0.9542738199234009,0.6665313839912415,0.0,0.0
13,0.9533578157424927,0.6665366291999817,0.0,0.0
14,0.9526094198226929,0.6665314435958862,0.0,0.0
15,0.9520310759544373,0.6665419340133667,0.0,0.0
16,0.9515847563743591,0.666536808013916,0.0,0.0
17,0.9512014389038086,0.6665365695953369,0.0,0.0
18,0.9509022235870361,0.6665470600128174,0.0,0.0
19,0.9506463408470154,0.6665521860122681,0.0,0.0
20,0.9504442811012268,0.6665523052215576,0.0,0.0
21,0.950256884098053,0.6665574312210083,0.0,0.0
22,0.9500993490219116,0.6665729880332947,0.0,0.0
23,0.9499615430831909,0.6665782928466797,0.0,0.0
24,0.9498262405395508,0.6665782928466797,0.0,0.0
25,0.9497044682502747,0.6665884852409363,0.0,0.0
26,0.9495922923088074,0.6666042804718018,0.0,0.0
27,0.9494817852973938,0.6666094660758972,0.0,0.0
28,0.9493772983551025,0.6666094660758972,0.0,0.0
29,0.9492753148078918,0.6666094064712524,0.0,0.0
30,0.9491776823997498,0.6666146516799927,0.0,0.0
31,0.9490814805030823,0.6666199564933777,0.0,0.0
32,0.9489765167236328,0.6666197776794434,0.0,0.0
33,0.9488775730133057,0.6666197776794434,0.0,0.0
34,0.9487852454185486,0.6666198372840881,0.0,0.0
35,0.9486937522888184,0.6666199564933777,0.0,0.0
36,0.9485982656478882,0.6666251420974731,0.0,0.0
37,0.9485077261924744,0.6666250228881836,0.0,0.0
38,0.948418915271759,0.6666250228881836,0.0,0.0
39,0.9483303427696228,0.6666250824928284,0.0,0.0
40,0.9482430219650269,0.6666250824928284,0.0,0.0
41,0.9481525421142578,0.6666250824928284,0.0,0.0
42,0.9480635523796082,0.6666355133056641,0.0,0.0
43,0.9479719400405884,0.6666355133056641,0.0,0.0
44,0.9478678703308105,0.6666459441184998,0.0,0.0
45,0.9477278590202332,0.6666510701179504,0.0,0.0
46,0.9476295709609985,0.6666511297225952,0.0,0.0
47,0.9475405812263489,0.6666615009307861,0.0,0.0
48,0.9474523663520813,0.6666615009307861,0.0,0.0
49,0.947363018989563,0.6666615605354309,0.0,0.0
50,0.9472764730453491,0.6666667461395264,0.0,0.0
51,0.94718998670578,0.6666667461395264,0.0,0.0
52,0.9471027851104736,0.6666667461395264,0.0,0.0
53,0.9470154047012329,0.6666667461395264,0.0,0.0
54,0.9469279646873474,0.6666667461395264,0.0,0.0
55,0.9468407034873962,0.6666667461395264,0.0,0.0
56,0.9467539191246033,0.6666667461395264,0.0,0.0
57,0.9466695785522461,0.6666667461395264,0.0,0.0
58,0.9465832710266113,0.6666667461395264,0.0,0.0
59,0.9464977383613586,0.6666667461395264,0.0,0.0
60,0.9464101195335388,0.6666667461395264,0.0,0.0
61,0.9463245868682861,0.6666667461395264,0.0,0.0
62,0.9462406635284424,0.6666667461395264,0.0,0.0
63,0.9461540579795837,0.6666667461395264,0.0,0.0
64,0.9460679292678833,0.6666667461395264,0.0,0.0
65,0.9459829330444336,0.6666771173477173,1.0,3.121537156403065e-05
66,0.9458993673324585,0.6666874885559082,1.0,6.24307431280613e-05
67,0.9458116292953491,0.6667031049728394,1.0,0.00010925379319814965
68,0.9457273483276367,0.6667187213897705,1.0,0.00015607685782015324
69,0.9456408023834229,0.6667291522026062,1.0,0.00018729222938418388
70,0.9455559849739075,0.6667342185974121,1.0,0.0002028999151661992
71,0.9454677700996399,0.666749894618988,1.0,0.0002497229725122452
72,0.9453814029693604,0.6667603850364685,1.0,0.0002809383440762758
73,0.9452950358390808,0.6667603850364685,1.0,0.0002809383440762758
74,0.9452084302902222,0.6667655110359192,1.0,0.00029654602985829115
75,0.9451224207878113,0.6667656302452087,1.0,0.00029654602985829115
76,0.9450363516807556,0.6667707562446594,1.0,0.00031215371564030647
77,0.9449508786201477,0.6667760014533997,1.0,0.0003277614014223218
78,0.9448651671409607,0.6667811870574951,1.0,0.0003433690872043371
